ea,segment,name,kind,value,used_by_functions,log_like
0x140831950,.rdata,aIoblu04_224,string,"""ioblu04""",,0
0x140831958,.rdata,aIored04_224,string,"""iored04""",,0
0x140831960,.rdata,aIoyel04_224,string,"""ioyel04""",,0
0x140831968,.rdata,aIogre04_224,string,"""iogre04""",,0
0x140831970,.rdata,aIobla04_224,string,"""iobla04""",,0
0x140831978,.rdata,aChiNetdDll,string,"""CHI_NETD.dll""",?Initialize@CChiNetworkEX@@QEAAHXZ,0
0x140831988,.rdata,aInitializeApex,string,""".\\Initialize\\Apex.ini""",?LoadINIFile@CChiNetworkEX@@QEAAHXZ,0
0x1408319A0,.rdata,a127001_1,string,"""127.0.0.1""",?LoadINIFile@CChiNetworkEX@@QEAAHXZ,0
0x1408319AC,.rdata,aServer_1,string,"""Server""",?LoadINIFile@CChiNetworkEX@@QEAAHXZ,0
0x1408319B8,.rdata,aApexSetting,string,"""Apex_Setting""",?LoadINIFile@CChiNetworkEX@@QEAAHXZ,0
0x1408319C8,.rdata,aInitializeApex_0,string,""".\\Initialize\\Apex.ini""",?LoadINIFile@CChiNetworkEX@@QEAAHXZ,0
0x1408319F0,.rdata,aApexSetting_0,string,"""Apex_Setting""",?LoadINIFile@CChiNetworkEX@@QEAAHXZ,0
0x140831A00,.rdata,aCchinetworkexC,string,"""CChiNetworkEX::CheckApexLine()""",?CheckApexLine@CChiNetworkEX@@QEAAXXZ,0
0x140831A20,.rdata,aSDataanalysisC,string,"""s_DataAnalysis - %c""",?s_DataAnalysis@CChiNetworkEX@@SA_NKKPEAU_MSG_HEADER@@PEAD@Z,0
0x140831A38,.rdata,aSendLoginD,string,"""Send_Login - %d""",?Send_Login@CChiNetworkEX@@QEAAXPEAVCPlayer@@@Z,1
0x140831A48,.rdata,aSendIpD,string,"""Send_IP - %d""",?Send_IP@CChiNetworkEX@@QEAAXPEAVCPlayer@@@Z,0
0x140831A58,.rdata,aSendTransD,string,"""Send_Trans - %d""",?Send_Trans@CChiNetworkEX@@QEAAXPEAVCPlayer@@K@Z,0
0x140831A68,.rdata,aSendLogoutD,string,"""Send_Logout - %d""",?Send_Logout@CChiNetworkEX@@QEAAXPEAVCPlayer@@@Z,1
0x140831A80,.rdata,aSendClieninfor,string,"""Send_ClienInform - %d""",?Send_ClienInform@CChiNetworkEX@@QEAAXPEAVCPlayer@@GPEAD@Z,0
0x140831A98,.rdata,aApexmsgDRecvAp,string,"""ApexMsg(D)..Recv_ApexInform - %d - pOne NULL""",?Recv_ApexInform@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831AC8,.rdata,aApexmsgDRecvAp_0,string,"""ApexMsg(D)..Recv_ApexInform - %d""",?Recv_ApexInform@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831AF0,.rdata,aApexmsgKRecvAp,string,"""ApexMsg(K)..Recv_ApexKill - !pOne:%d""",?Recv_ApexKill@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831B18,.rdata,aApexitemserver,string,"""ApexItemServer Kick""",?Recv_ApexKill@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831B30,.rdata,aApexUserKickDC,string,"""APEX_USER_KICK - %d, CPlayer::s_nLiveNum : %d""",?Recv_ApexKill@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831B60,.rdata,aInformForExitB,string,"""Inform_For_Exit_By_ApexBlock - %d""",?Recv_ApexKill@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831B88,.rdata,aApexitemserver_0,string,"""ApexItemServer Block""",?Recv_ApexKill@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831BA0,.rdata,aApexmsgKRecvAp_0,string,"""ApexMsg(K)..Recv_ApexKill - %d, if(dwAction == 1 || dwAction == 0) else?? """,?Recv_ApexKill@CChiNetworkEX@@QEAAXKKPEAD@Z,0
0x140831C00,.rdata,aCProgramFilesX_4472,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831C50,.rdata,aCProgramFilesX_4473,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831CA0,.rdata,aCProgramFilesX_4474,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831CF0,.rdata,aWith_297,string,"""with """,,0
0x140831CF8,.rdata,aElements_297,string,""" elements""",,0
0x140831D10,.rdata,aCProgramFilesX_4475,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831D60,.rdata,aCProgramFilesX_4476,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831DB0,.rdata,aCProgramFilesX_4477,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831E00,.rdata,aCProgramFilesX_4478,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831E50,.rdata,aCProgramFilesX_4479,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831EA0,.rdata,aCProgramFilesX_4480,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831EF0,.rdata,aCProgramFilesX_4481,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831F40,.rdata,aCProgramFilesX_4482,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831F90,.rdata,aCProgramFilesX_4483,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140831FE0,.rdata,aCProgramFilesX_4484,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832030,.rdata,aCProgramFilesX_4485,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832080,.rdata,aCProgramFilesX_4486,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408322C0,.rdata,aMsgUnit_0,string,"""msg_unit""",,0
0x1408322CC,.rdata,aBytype_756,string,"""byType""",,0
0x140832590,.rdata,??_7CChiNetworkEX@@6B@,bytes[1],8D,??0CChiNetworkEX@@QEAA@XZ;??1CChiNetworkEX@@UEAA@XZ,0
0x1408325A8,.rdata,??_7CNetwork@@6B@,bytes[1],DA,??0CNetwork@@QEAA@XZ;??1CNetwork@@UEAA@XZ,0
0x1408325C0,.rdata,aBadAllocation_306,string,"""bad allocation""",,0
0x1408325D0,.rdata,aInvalidDatetim_608,string,"""Invalid DateTime""",,1
0x1408325E8,.rdata,aInvalidDatetim_609,string,"""Invalid DateTimeSpan""",,1
0x140832600,.rdata,aSetdataanalysi_0,string,"""SetDataAnalysisFunc""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832618,.rdata,aRelease_1,string,"""Release""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832620,.rdata,aLoadsendmsg_0,string,"""LoadSendMsg""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832630,.rdata,aSetnetsystem_0,string,"""SetNetSystem""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832640,.rdata,aOnloop_0,string,"""OnLoop""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832648,.rdata,aConnect_4,string,"""Connect""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832650,.rdata,aClosesocket_0,string,"""CloseSocket""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832660,.rdata,aGetsocket_0,string,"""GetSocket""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x14083266C,.rdata,aRecvs_0,string,"""RecvS""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832674,.rdata,aSends_0,string,"""SendS""",?LoadDll@CNetwork@@QEAA_NPEAD@Z,0
0x140832680,.rdata,aChinetwork,string,"""ChiNetwork""",?InitNetwork@CNetwork@@QEAAXXZ,0
0x140832690,.rdata,aZoneserverlogN_3,string,"""..\\ZoneServerLog\\NetLog""",?InitNetwork@CNetwork@@QEAAXXZ,1
0x1408326A8,.rdata,aChinetwork_0,string,"""ChiNetwork""",?InitNetwork@CNetwork@@QEAAXXZ,0
0x1408326C0,.rdata,aCProgramFilesX_4487,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832710,.rdata,aCProgramFilesX_4488,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832760,.rdata,aCProgramFilesX_4489,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408327B0,.rdata,aWith_298,string,"""with """,,0
0x1408327B8,.rdata,aElements_298,string,""" elements""",,0
0x1408327D0,.rdata,aCProgramFilesX_4490,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832820,.rdata,aCProgramFilesX_4491,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832870,.rdata,aCProgramFilesX_4492,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408328C0,.rdata,aCProgramFilesX_4493,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832910,.rdata,aCProgramFilesX_4494,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832960,.rdata,aCProgramFilesX_4495,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408329B0,.rdata,aCProgramFilesX_4496,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832A00,.rdata,aCProgramFilesX_4497,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832A50,.rdata,aCProgramFilesX_4498,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832AA0,.rdata,aCProgramFilesX_4499,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832AF0,.rdata,aCProgramFilesX_4500,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832B40,.rdata,aCProgramFilesX_4501,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140832B90,.rdata,aTypeparam_1,string,"""typeParam""",,0
0x140832D30,.rdata,aBadAllocation_307,string,"""bad allocation""",,0
0x140832D40,.rdata,aInvalidDatetim_610,string,"""Invalid DateTime""",,1
0x140832D58,.rdata,aInvalidDatetim_611,string,"""Invalid DateTimeSpan""",,1
0x140832D70,.rdata,aIoblu04_225,string,"""ioblu04""",,0
0x140832D78,.rdata,aIored04_225,string,"""iored04""",,0
0x140832D80,.rdata,aIoyel04_225,string,"""ioyel04""",,0
0x140832D88,.rdata,aIogre04_225,string,"""iogre04""",,0
0x140832D90,.rdata,aIobla04_225,string,"""iobla04""",,0
0x140832D98,.rdata,aActionSelectD,string,"""Action_Select_%d""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832DB0,.rdata,aInitializeActi,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832DD8,.rdata,aInitializeActi_0,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832DFC,.rdata,aReset,string,"""Reset""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832E08,.rdata,aInitializeActi_1,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832E30,.rdata,aActionCode,string,"""Action_Code""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832E40,.rdata,aInitializeActi_2,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832E68,.rdata,aBeginYear_2,string,"""BEGIN_YEAR""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832E78,.rdata,aInitializeActi_3,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832EA0,.rdata,aBeginMonth_2,string,"""BEGIN_MONTH""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832EB0,.rdata,aInitializeActi_4,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832ED8,.rdata,aBeginDay_2,string,"""BEGIN_DAY""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832EE8,.rdata,aInitializeActi_5,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832F10,.rdata,aBeginHour_2,string,"""BEGIN_HOUR""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832F20,.rdata,aLimitboxItem,string,"""LimitBox_Item""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832F30,.rdata,aInitializeActi_6,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832F58,.rdata,aBeginMinute_2,string,"""BEGIN_MINUTE""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832F68,.rdata,aInitializeActi_7,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832F90,.rdata,aEndYear_2,string,"""END_YEAR""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832FA0,.rdata,aInitializeActi_8,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832FC8,.rdata,aEndMonth_2,string,"""END_MONTH""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140832FD8,.rdata,aInitializeActi_9,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140833000,.rdata,aEndDay_2,string,"""END_DAY""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140833008,.rdata,aInitializeActi_10,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140833030,.rdata,aEndHour_2,string,"""END_HOUR""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140833040,.rdata,aInitializeActi_11,string,"""./initialize/ActionPointSystem.ini""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140833068,.rdata,aEndMinute_2,string,"""END_MINUTE""",?Load_Event_INI@CActionPointSystemMgr@@QEAAXPEAU_action_point_system_ini@@G@Z,0
0x140833080,.rdata,aCProgramFilesX_4502,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408330D0,.rdata,aCProgramFilesX_4503,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833120,.rdata,aCProgramFilesX_4504,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833170,.rdata,aWith_299,string,"""with """,,0
0x140833178,.rdata,aElements_299,string,""" elements""",,0
0x140833190,.rdata,aCProgramFilesX_4505,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408331E0,.rdata,aCProgramFilesX_4506,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833230,.rdata,aCProgramFilesX_4507,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833280,.rdata,aCProgramFilesX_4508,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408332D0,.rdata,aCProgramFilesX_4509,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833320,.rdata,aCProgramFilesX_4510,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833370,.rdata,aCProgramFilesX_4511,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408333C0,.rdata,aCProgramFilesX_4512,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833410,.rdata,aCProgramFilesX_4513,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833460,.rdata,aCProgramFilesX_4514,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1408334B0,.rdata,aCProgramFilesX_4515,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833500,.rdata,aCProgramFilesX_4516,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140833614,.rdata,str_140833614,string,"""szCode""",,0
0x14083361C,.rdata,str_14083361C,string,"""szNum""",,0
0x140833624,.rdata,str_140833624,string,"""szRate""",,0
0x140833630,.rdata,str_140833630,string,"""szActSelect""",,0
0x1408339B0,.rdata,aBadAllocation_308,string,"""bad allocation""",,0
0x1408339C0,.rdata,aInvalidDatetim_612,string,"""Invalid DateTime""",,1
0x1408339D8,.rdata,aInvalidDatetim_613,string,"""Invalid DateTimeSpan""",,1
0x1408339F0,.rdata,aIoblu04_226,string,"""ioblu04""",,0
0x1408339F8,.rdata,aIored04_226,string,"""iored04""",,0
0x140833A00,.rdata,aIoyel04_226,string,"""ioyel04""",,0
0x140833A08,.rdata,aIogre04_226,string,"""iogre04""",,0
0x140833A10,.rdata,aIobla04_226,string,"""iobla04""",,0
0x140833A18,.rdata,aServerStartAnd_0,string,"""Server Start and LogFile Loading""",?Load_Golden_Box_Item_Event@CGoldenBoxItemMgr@@QEAA_NXZ,1
0x140833A40,.rdata,aLoadGoldenBoxI,string,"""Load_Golden_Box_Item_Event() Fail!""",?Load_Golden_Box_Item_Event@CGoldenBoxItemMgr@@QEAA_NXZ,1
0x140833A68,.rdata,aCgoldenboxitem_1,string,"""CGoldenBoxItemMgr::Load_Event_INI() : """,?Load_Golden_Box_Item_Event@CGoldenBoxItemMgr@@QEAA_NXZ,0
0x140833A90,.rdata,aEventstatechan_1,string,"""[EventStateChange : %d -> %d ]""",?Set_Event_Status@CGoldenBoxItemMgr@@QEAAXE@Z,0
0x140833AB0,.rdata,aGoldenBoxItemE,string,"""[golden_box_item_event Loaded] [EventState : %d] [EventTime : %d/%d/%d %d:%d  ~ %d/%d/%d %d:%d ]""",?Check_Loaded_Event_Status@CGoldenBoxItemMgr@@QEAAXXZ,0
0x140833B18,.rdata,aInitializeGold,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833B40,.rdata,aGoldboxItem,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833B50,.rdata,aInitializeGold_0,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833B70,.rdata,aStarterbox,string,"""StarterBox""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833B80,.rdata,aGoldboxItem_0,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833B90,.rdata,aInitializeGold_1,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833BB8,.rdata,aStarterboxcode,string,"""StarterBoxCode_0""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833BD0,.rdata,aGoldboxItem_1,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833BE8,.rdata,aInitializeGold_2,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833C10,.rdata,aStarterboxcode_0,string,"""StarterBoxCode_1""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833C28,.rdata,aGoldboxItem_2,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833C40,.rdata,aInitializeGold_3,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833C60,.rdata,aGoldboxNum,string,"""GoldBox_Num""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833C70,.rdata,aGoldboxItem_3,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833C80,.rdata,aInitializeGold_4,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833CA0,.rdata,aBeginYear_3,string,"""BEGIN_YEAR""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833CB0,.rdata,aGoldboxItem_4,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833CC0,.rdata,aInitializeGold_5,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833CE0,.rdata,aBeginMonth_3,string,"""BEGIN_MONTH""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833CF0,.rdata,aGoldboxItem_5,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833D00,.rdata,aInitializeGold_6,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833D20,.rdata,aBeginDay_3,string,"""BEGIN_DAY""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833D30,.rdata,aGoldboxItem_6,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833D40,.rdata,aInitializeGold_7,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833D60,.rdata,aBeginHour_3,string,"""BEGIN_HOUR""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833D70,.rdata,aGoldboxItem_7,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833D80,.rdata,aInitializeGold_8,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833DA0,.rdata,aBeginMinute_3,string,"""BEGIN_MINUTE""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833DB0,.rdata,aGoldboxItem_8,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833DC0,.rdata,aInitializeGold_9,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833DE0,.rdata,aEndYear_3,string,"""END_YEAR""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833DF0,.rdata,aGoldboxItem_9,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833E00,.rdata,aInitializeGold_10,string,"""./initialize/GoldenBox_Item.ini""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833E20,.rdata,aEndMonth_3,string,"""END_MONTH""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
0x140833E30,.rdata,aGoldboxItem_10,string,"""GoldBox_Item""",?Load_Event_INI@CGoldenBoxItemMgr@@QEAA_NPEAU_golden_box_item_ini@@@Z,0
